order_id,order_date,supplier,product,category,quantity,unit_price,total_cost,delivery_days,complaint
PO-049109,2024-01-06,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,236,2.29,540.44,5,Nein
PO-028422,2024-01-06,EuroFoods GmbH,Putenfleisch,Fleisch,92,7.31,672.52,1,Nein
PO-029833,2024-01-06,FoodSupply GmbH,Milch,Milchprodukte,314,1.04,326.56,4,Nein
PO-007043,2024-01-06,FoodSupply GmbH,Reis,Getreide,781,1.83,1429.23,2,Nein
PO-028265,2024-01-06,FreshTrade GmbH,Äpfel,Obst & Gemüse,100,1.37,137.0,6,Nein
PO-044515,2024-01-06,GreenFields GmbH,Rindfleisch,Fleisch,147,10.36,1522.92,7,Nein
PO-037444,2024-01-06,EuroFoods GmbH,Karotten,Obst & Gemüse,563,1.11,624.93,4,Nein
PO-023622,2024-01-06,GreenFields GmbH,Äpfel,Obst & Gemüse,375,1.4,525.0,3,Nein
PO-023481,2024-01-06,FreshTrade GmbH,Käse,Milchprodukte,357,5.32,1899.24,5,Nein
PO-048141,2024-01-06,EuroFoods GmbH,Butter,Milchprodukte,127,2.22,281.94,5,Nein
PO-011555,2024-01-06,BioHarvest GmbH,Putenfleisch,Fleisch,524,7.74,4055.76,6,Nein
PO-044581,2024-01-06,FreshTrade GmbH,Milch,Milchprodukte,630,0.96,604.8,5,Nein
PO-036962,2024-01-06,AgroFresh GmbH,Tomaten,Obst & Gemüse,62,2.3,142.6,5,Nein
PO-031654,2024-01-06,BioHarvest GmbH,Milch,Milchprodukte,84,1.08,90.72,1,Nein
PO-019134,2024-01-06,GreenFields GmbH,TK-Beeren,Tiefkühlprodukte,347,4.34,1505.98,3,Nein
PO-006630,2024-01-06,LandGut GmbH,Joghurt,Milchprodukte,910,0.64,582.4,7,Nein
PO-006797,2024-01-06,FoodSupply GmbH,Bananen,Obst & Gemüse,757,1.25,946.25,2,Nein
PO-033792,2024-01-06,GreenFields GmbH,Haferflocken,Getreide,529,1.3,687.7,7,Nein
PO-001161,2024-01-07,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,148,1.96,290.08,5,Nein
PO-031894,2024-01-07,GreenFields GmbH,Kartoffeln,Obst & Gemüse,415,0.86,356.9,6,Nein
PO-044959,2024-01-07,EuroFoods GmbH,TK-Pommes,Tiefkühlprodukte,180,2.09,376.2,5,Nein
PO-015759,2024-01-07,EuroFoods GmbH,Nudeln,Getreide,482,1.1,530.2,4,Nein
PO-008488,2024-01-07,EuroFoods GmbH,Putenfleisch,Fleisch,217,7.26,1575.42,5,Nein
PO-016262,2024-01-07,LandGut GmbH,TK-Pommes,Tiefkühlprodukte,193,1.84,355.12,7,Nein
PO-039359,2024-01-07,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,972,0.94,913.68,1,Nein
PO-036877,2024-01-07,LandGut GmbH,Butter,Milchprodukte,186,2.12,394.32,6,Nein
PO-032909,2024-01-07,BioHarvest GmbH,Reis,Getreide,160,1.95,312.0,2,Nein
PO-040012,2024-01-07,GreenFields GmbH,Äpfel,Obst & Gemüse,739,1.46,1078.94,6,Nein
PO-009718,2024-01-07,NordFood GmbH,Äpfel,Obst & Gemüse,643,1.34,861.62,3,Nein
PO-026308,2024-01-07,AgroFresh GmbH,Butter,Milchprodukte,199,2.34,465.66,4,Nein
PO-048433,2024-01-07,AgroFresh GmbH,Tomaten,Obst & Gemüse,584,2.01,1173.84,5,Nein
PO-001644,2024-01-07,GreenFields GmbH,Milch,Milchprodukte,766,0.91,697.06,7,Nein
PO-043669,2024-01-07,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,69,1.9,131.1,5,Nein
PO-024259,2024-01-07,FoodSupply GmbH,Tomaten,Obst & Gemüse,844,2.21,1865.24,2,Nein
PO-022116,2024-01-07,NordFood GmbH,Nudeln,Getreide,13,1.04,13.52,5,Nein
PO-047965,2024-01-07,FreshTrade GmbH,Äpfel,Obst & Gemüse,599,1.43,856.57,7,Nein
PO-013596,2024-01-07,NordFood GmbH,Haferflocken,Getreide,436,1.31,571.16,5,Nein
PO-043488,2024-01-07,AgroFresh GmbH,Kartoffeln,Obst & Gemüse,332,0.96,318.72,3,Nein
PO-002389,2024-01-07,NordFood GmbH,Putenfleisch,Fleisch,548,7.42,4066.16,3,Nein
PO-022523,2024-01-07,FreshTrade GmbH,Butter,Milchprodukte,12,2.04,24.48,6,Nein
PO-004367,2024-01-07,FreshTrade GmbH,Tomaten,Obst & Gemüse,977,2.15,2100.55,5,Nein
PO-011693,2024-01-07,BioHarvest GmbH,Milch,Milchprodukte,293,1.05,307.65,2,Nein
PO-005975,2024-01-07,BioHarvest GmbH,Rindfleisch,Fleisch,435,12.18,5298.3,5,Nein
PO-011180,2024-01-07,NordFood GmbH,Bananen,Obst & Gemüse,896,1.2,1075.2,3,Nein
PO-011462,2024-01-07,LandGut GmbH,Rindfleisch,Fleisch,885,10.13,8965.05,5,Nein
PO-011444,2024-01-07,FoodSupply GmbH,Putenfleisch,Fleisch,819,8.1,6633.9,3,Nein
PO-012370,2024-01-07,BioHarvest GmbH,Mehl,Getreide,814,0.87,708.18,1,Nein
PO-027000,2024-01-07,FreshTrade GmbH,Tomaten,Obst & Gemüse,513,1.98,1015.74,3,Nein
PO-010503,2024-01-07,AgroFresh GmbH,Bananen,Obst & Gemüse,40,1.26,50.4,1,Nein
PO-049134,2024-01-07,GreenFields GmbH,Kartoffeln,Obst & Gemüse,313,0.84,262.92,7,Nein
PO-044911,2024-01-07,NordFood GmbH,Mehl,Getreide,281,0.78,219.18,2,Nein
PO-049003,2024-01-07,EuroFoods GmbH,Nudeln,Getreide,192,1.16,222.72,5,Nein
PO-042569,2024-01-07,NordFood GmbH,Joghurt,Milchprodukte,865,0.68,588.2,5,Nein
PO-002196,2024-01-07,FoodSupply GmbH,Joghurt,Milchprodukte,283,0.66,186.78,1,Nein
PO-044607,2024-01-07,NordFood GmbH,Käse,Milchprodukte,722,5.88,4245.36,5,Nein
PO-033686,2024-01-07,EuroFoods GmbH,Reis,Getreide,158,1.73,273.34,3,Nein
PO-014104,2024-01-07,EuroFoods GmbH,Nudeln,Getreide,84,1.13,94.92,2,Nein
PO-047231,2024-01-07,FreshTrade GmbH,Äpfel,Obst & Gemüse,411,1.38,567.18,9,Nein
PO-002114,2024-01-07,BioHarvest GmbH,Bananen,Obst & Gemüse,840,1.24,1041.6,3,Nein
PO-007791,2024-01-07,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,158,1.94,306.52,6,Nein
PO-042456,2024-01-07,LandGut GmbH,Bananen,Obst & Gemüse,701,1.07,750.07,10,Nein
PO-026153,2024-01-07,LandGut GmbH,Tomaten,Obst & Gemüse,971,1.84,1786.64,7,Nein
PO-003045,2024-01-07,FreshTrade GmbH,Käse,Milchprodukte,605,5.35,3236.75,7,Ja
PO-037797,2024-01-07,FoodSupply GmbH,Reis,Getreide,473,1.79,846.67,2,Nein
PO-037803,2024-01-07,AgroFresh GmbH,Mehl,Getreide,279,0.83,231.57,5,Nein
PO-029481,2024-01-07,LandGut GmbH,TK-Beeren,Tiefkühlprodukte,836,4.37,3653.32,5,Nein
PO-049539,2024-01-07,AgroFresh GmbH,Karotten,Obst & Gemüse,440,1.01,444.4,2,Nein
PO-040171,2024-01-07,FoodSupply GmbH,Milch,Milchprodukte,842,0.97,816.74,5,Nein
PO-005659,2024-01-07,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,17,1.94,32.98,3,Nein
PO-048242,2024-01-07,EuroFoods GmbH,TK-Gemüse,Tiefkühlprodukte,853,2.66,2268.98,4,Nein
PO-035648,2024-01-08,FreshTrade GmbH,Reis,Getreide,497,1.74,864.78,7,Nein
PO-014714,2024-01-08,FoodSupply GmbH,Mehl,Getreide,452,0.88,397.76,6,Nein
PO-048576,2024-01-08,AgroFresh GmbH,Joghurt,Milchprodukte,597,0.77,459.69,2,Nein
PO-034687,2024-01-08,FreshTrade GmbH,Butter,Milchprodukte,713,2.31,1647.03,6,Nein
PO-000902,2024-01-08,FreshTrade GmbH,Karotten,Obst & Gemüse,204,1.08,220.32,5,Nein
PO-034287,2024-01-08,GreenFields GmbH,Putenfleisch,Fleisch,12,7.07,84.84,7,Nein
PO-046088,2024-01-08,FoodSupply GmbH,Mehl,Getreide,945,0.8,756.0,3,Nein
PO-036330,2024-01-08,NordFood GmbH,Reis,Getreide,34,1.78,60.52,5,Nein
PO-015071,2024-01-08,BioHarvest GmbH,Milch,Milchprodukte,151,1.07,161.57,3,Nein
PO-004112,2024-01-08,NordFood GmbH,Butter,Milchprodukte,227,2.28,517.56,8,Nein
PO-047220,2024-01-08,FoodSupply GmbH,Hähnchen,Fleisch,504,6.7,3376.8,1,Nein
PO-013967,2024-01-08,FoodSupply GmbH,Mehl,Getreide,725,0.82,594.5,2,Nein
PO-036410,2024-01-08,FoodSupply GmbH,Haferflocken,Getreide,472,1.4,660.8,2,Nein
PO-036497,2024-01-08,EuroFoods GmbH,Milch,Milchprodukte,997,1.01,1006.97,2,Nein
PO-009306,2024-01-08,EuroFoods GmbH,Reis,Getreide,788,1.95,1536.6,2,Nein
PO-011598,2024-01-08,FreshTrade GmbH,Mehl,Getreide,592,0.76,449.92,6,Nein
PO-018485,2024-01-08,EuroFoods GmbH,Hähnchen,Fleisch,886,6.92,6131.12,2,Nein
PO-035867,2024-01-08,EuroFoods GmbH,Tomaten,Obst & Gemüse,896,2.09,1872.64,4,Nein
PO-007680,2024-01-08,BioHarvest GmbH,Karotten,Obst & Gemüse,593,1.27,753.11,3,Nein
PO-024592,2024-01-08,FoodSupply GmbH,Mehl,Getreide,797,0.88,701.36,3,Nein
PO-028415,2024-01-08,FoodSupply GmbH,Tomaten,Obst & Gemüse,793,1.92,1522.56,5,Nein
PO-039238,2024-01-08,FreshTrade GmbH,TK-Pommes,Tiefkühlprodukte,519,2.06,1069.14,2,Nein
PO-020475,2024-01-08,LandGut GmbH,Äpfel,Obst & Gemüse,321,1.36,436.56,5,Nein
PO-043712,2024-01-08,AgroFresh GmbH,Tomaten,Obst & Gemüse,952,2.1,1999.2,4,Nein
PO-026436,2024-01-08,LandGut GmbH,Äpfel,Obst & Gemüse,699,1.31,915.69,6,Nein
PO-028604,2024-01-08,NordFood GmbH,Karotten,Obst & Gemüse,21,1.16,24.36,5,Nein
PO-006403,2024-01-08,FoodSupply GmbH,Rindfleisch,Fleisch,318,11.61,3691.98,4,Nein
PO-008384,2024-01-08,GreenFields GmbH,Butter,Milchprodukte,712,2.18,1552.16,3,Nein
PO-018514,2024-01-08,AgroFresh GmbH,Rindfleisch,Fleisch,907,11.74,10648.18,1,Nein
PO-003263,2024-01-08,GreenFields GmbH,Putenfleisch,Fleisch,612,7.08,4332.96,10,Nein
PO-049167,2024-01-08,BioHarvest GmbH,Bananen,Obst & Gemüse,906,1.37,1241.22,2,Nein
PO-048265,2024-01-08,AgroFresh GmbH,TK-Pommes,Tiefkühlprodukte,561,2.08,1166.88,4,Nein
PO-026740,2024-01-08,LandGut GmbH,Putenfleisch,Fleisch,403,6.73,2712.19,7,Nein
PO-015529,2024-01-08,LandGut GmbH,Nudeln,Getreide,304,0.99,300.96,2,Nein
PO-044277,2024-01-08,BioHarvest GmbH,Nudeln,Getreide,164,1.2,196.8,3,Nein
PO-001609,2024-01-08,FreshTrade GmbH,Haferflocken,Getreide,416,1.39,578.24,4,Ja
PO-020632,2024-01-08,AgroFresh GmbH,Reis,Getreide,234,1.94,453.96,3,Nein
PO-018758,2024-01-08,FoodSupply GmbH,Karotten,Obst & Gemüse,395,1.13,446.35,3,Nein
PO-017730,2024-01-08,EuroFoods GmbH,Käse,Milchprodukte,63,5.66,356.58,4,Nein
PO-005142,2024-01-08,GreenFields GmbH,Mehl,Getreide,451,0.76,342.76,7,Nein
PO-007013,2024-01-08,FreshTrade GmbH,Mehl,Getreide,683,0.81,553.23,3,Nein
PO-015557,2024-01-08,LandGut GmbH,Reis,Getreide,103,1.65,169.95,6,Nein
PO-002624,2024-01-08,FoodSupply GmbH,Haferflocken,Getreide,529,1.39,735.31,3,Nein
PO-015608,2024-01-08,BioHarvest GmbH,Äpfel,Obst & Gemüse,361,1.54,555.94,3,Nein
PO-003818,2024-01-08,LandGut GmbH,Karotten,Obst & Gemüse,744,0.99,736.56,5,Nein
PO-015726,2024-01-08,BioHarvest GmbH,Bananen,Obst & Gemüse,218,1.41,307.38,3,Nein
PO-027804,2024-01-08,EuroFoods GmbH,Putenfleisch,Fleisch,634,7.39,4685.26,3,Nein
PO-040671,2024-01-08,LandGut GmbH,Karotten,Obst & Gemüse,925,0.97,897.25,7,Nein
PO-028086,2024-01-08,NordFood GmbH,Milch,Milchprodukte,334,0.9,300.6,3,Nein
PO-047976,2024-01-08,FreshTrade GmbH,Milch,Milchprodukte,882,0.96,846.72,3,Nein
PO-020279,2024-01-08,FreshTrade GmbH,Hähnchen,Fleisch,166,6.14,1019.24,6,Nein
PO-001139,2024-01-08,GreenFields GmbH,Äpfel,Obst & Gemüse,587,1.34,786.58,5,Nein
PO-042713,2024-01-08,FoodSupply GmbH,Reis,Getreide,657,1.83,1202.31,3,Nein
PO-025596,2024-01-08,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,71,2.11,149.81,3,Nein
PO-031919,2024-01-08,AgroFresh GmbH,Reis,Getreide,49,1.85,90.65,1,Nein
PO-017198,2024-01-08,BioHarvest GmbH,Joghurt,Milchprodukte,370,0.78,288.6,3,Nein
PO-043527,2024-01-08,AgroFresh GmbH,TK-Beeren,Tiefkühlprodukte,833,4.61,3840.13,3,Nein
PO-028612,2024-01-09,BioHarvest GmbH,Karotten,Obst & Gemüse,961,1.14,1095.54,3,Nein
PO-037856,2024-01-09,BioHarvest GmbH,Nudeln,Getreide,623,1.22,760.06,4,Nein
PO-043109,2024-01-09,GreenFields GmbH,Kartoffeln,Obst & Gemüse,61,0.87,53.07,7,Nein
PO-007384,2024-01-09,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,600,2.09,1254.0,4,Nein
PO-034817,2024-01-09,GreenFields GmbH,Reis,Getreide,430,1.71,735.3,8,Nein
PO-028355,2024-01-09,AgroFresh GmbH,TK-Beeren,Tiefkühlprodukte,85,4.92,418.2,3,Nein
PO-020935,2024-01-09,GreenFields GmbH,Hähnchen,Fleisch,207,6.01,1244.07,6,Nein
PO-028893,2024-01-09,AgroFresh GmbH,Hähnchen,Fleisch,285,6.72,1915.2,4,Nein
PO-012443,2024-01-09,GreenFields GmbH,Bananen,Obst & Gemüse,38,1.14,43.32,6,Nein
PO-023236,2024-01-09,FoodSupply GmbH,Karotten,Obst & Gemüse,225,1.15,258.75,2,Nein
PO-011623,2024-01-09,GreenFields GmbH,Reis,Getreide,607,1.59,965.13,4,Nein
PO-039993,2024-01-09,FreshTrade GmbH,Joghurt,Milchprodukte,914,0.69,630.66,4,Nein
PO-021557,2024-01-09,FoodSupply GmbH,Haferflocken,Getreide,133,1.33,176.89,3,Nein
PO-038186,2024-01-09,AgroFresh GmbH,Nudeln,Getreide,478,1.14,544.92,2,Nein
PO-012922,2024-01-09,FoodSupply GmbH,Haferflocken,Getreide,439,1.34,588.26,1,Nein
PO-029031,2024-01-09,AgroFresh GmbH,Reis,Getreide,579,2.0,1158.0,2,Nein
PO-021317,2024-01-09,FreshTrade GmbH,Hähnchen,Fleisch,172,6.64,1142.08,7,Nein
PO-019402,2024-01-09,EuroFoods GmbH,Nudeln,Getreide,651,1.16,755.16,4,Nein
PO-019899,2024-01-09,FreshTrade GmbH,Tomaten,Obst & Gemüse,355,1.93,685.15,7,Nein
PO-032993,2024-01-09,BioHarvest GmbH,Nudeln,Getreide,313,1.22,381.86,2,Nein
PO-009230,2024-01-09,AgroFresh GmbH,Käse,Milchprodukte,710,5.36,3805.6,2,Nein
PO-000353,2024-01-09,FreshTrade GmbH,Putenfleisch,Fleisch,207,6.88,1424.16,6,Nein
PO-042533,2024-01-09,FreshTrade GmbH,Joghurt,Milchprodukte,852,0.63,536.76,5,Nein
PO-025482,2024-01-09,EuroFoods GmbH,Butter,Milchprodukte,691,2.29,1582.39,4,Nein
PO-035728,2024-01-09,FreshTrade GmbH,Käse,Milchprodukte,169,5.58,943.02,2,Nein
PO-017713,2024-01-09,GreenFields GmbH,TK-Beeren,Tiefkühlprodukte,943,4.65,4384.95,4,Ja
PO-042772,2024-01-09,BioHarvest GmbH,Tomaten,Obst & Gemüse,742,2.19,1624.98,1,Nein
PO-038598,2024-01-09,BioHarvest GmbH,Karotten,Obst & Gemüse,171,1.15,196.65,4,Nein
PO-024394,2024-01-09,BioHarvest GmbH,Mehl,Getreide,155,0.89,137.95,3,Nein
PO-018005,2024-01-09,LandGut GmbH,Joghurt,Milchprodukte,263,0.61,160.43,7,Nein
PO-044757,2024-01-09,NordFood GmbH,Bananen,Obst & Gemüse,791,1.26,996.66,3,Nein
PO-018263,2024-01-09,NordFood GmbH,Joghurt,Milchprodukte,865,0.66,570.9,5,Nein
PO-000786,2024-01-09,GreenFields GmbH,Joghurt,Milchprodukte,751,0.7,525.7,5,Nein
PO-033600,2024-01-09,FoodSupply GmbH,Butter,Milchprodukte,977,2.22,2168.94,1,Nein
PO-008056,2024-01-09,GreenFields GmbH,Putenfleisch,Fleisch,140,7.3,1022.0,7,Ja
PO-019692,2024-01-09,FoodSupply GmbH,Karotten,Obst & Gemüse,481,1.14,548.34,2,Nein
PO-044219,2024-01-09,NordFood GmbH,Putenfleisch,Fleisch,675,7.26,4900.5,8,Nein
PO-010621,2024-01-09,FoodSupply GmbH,Mehl,Getreide,207,0.85,175.95,7,Nein
PO-002370,2024-01-09,LandGut GmbH,Bananen,Obst & Gemüse,533,1.1,586.3,7,Nein
PO-014198,2024-01-09,EuroFoods GmbH,TK-Beeren,Tiefkühlprodukte,203,4.76,966.28,1,Nein
PO-019019,2024-01-09,FoodSupply GmbH,Nudeln,Getreide,568,1.16,658.88,2,Nein
PO-030298,2024-01-09,BioHarvest GmbH,Nudeln,Getreide,483,1.2,579.6,3,Nein
PO-041251,2024-01-09,NordFood GmbH,TK-Gemüse,Tiefkühlprodukte,246,2.53,622.38,4,Nein
PO-013961,2024-01-09,EuroFoods GmbH,Butter,Milchprodukte,460,2.31,1062.6,3,Nein
PO-049832,2024-01-10,FreshTrade GmbH,Butter,Milchprodukte,753,2.17,1634.01,4,Nein
PO-043048,2024-01-10,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,709,0.84,595.56,5,Nein
PO-027703,2024-01-10,FreshTrade GmbH,Haferflocken,Getreide,658,1.26,829.08,7,Nein
PO-042211,2024-01-10,GreenFields GmbH,TK-Gemüse,Tiefkühlprodukte,680,2.4,1632.0,6,Nein
PO-022915,2024-01-10,GreenFields GmbH,Nudeln,Getreide,533,1.09,580.97,5,Nein
PO-035710,2024-01-10,FoodSupply GmbH,TK-Beeren,Tiefkühlprodukte,806,4.23,3409.38,3,Nein
PO-025806,2024-01-10,FreshTrade GmbH,Äpfel,Obst & Gemüse,79,1.37,108.23,4,Nein
PO-027397,2024-01-10,NordFood GmbH,TK-Gemüse,Tiefkühlprodukte,878,2.47,2168.66,6,Nein
PO-002535,2024-01-10,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,303,2.0,606.0,1,Nein
PO-024372,2024-01-10,EuroFoods GmbH,Joghurt,Milchprodukte,298,0.75,223.5,4,Nein
PO-026447,2024-01-10,LandGut GmbH,Hähnchen,Fleisch,185,6.29,1163.65,5,Nein
PO-041916,2024-01-10,FoodSupply GmbH,TK-Beeren,Tiefkühlprodukte,494,4.78,2361.32,3,Nein
PO-034881,2024-01-10,NordFood GmbH,TK-Beeren,Tiefkühlprodukte,531,4.76,2527.56,5,Nein
PO-032875,2024-01-10,NordFood GmbH,Nudeln,Getreide,753,1.18,888.54,5,Nein
PO-027876,2024-01-10,EuroFoods GmbH,Käse,Milchprodukte,809,5.56,4498.04,3,Nein
PO-000939,2024-01-10,EuroFoods GmbH,Joghurt,Milchprodukte,494,0.69,340.86,4,Nein
PO-015095,2024-01-10,FreshTrade GmbH,Joghurt,Milchprodukte,880,0.66,580.8,5,Nein
PO-017134,2024-01-10,LandGut GmbH,Käse,Milchprodukte,188,5.17,971.96,6,Nein
PO-031966,2024-01-10,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,826,0.89,735.14,5,Nein
PO-033229,2024-01-10,FoodSupply GmbH,TK-Gemüse,Tiefkühlprodukte,947,2.61,2471.67,3,Nein
PO-031648,2024-01-10,EuroFoods GmbH,Hähnchen,Fleisch,867,7.1,6155.7,1,Nein
PO-017671,2024-01-10,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,449,2.07,929.43,2,Nein
PO-044901,2024-01-10,GreenFields GmbH,Hähnchen,Fleisch,110,6.91,760.1,7,Nein
PO-003451,2024-01-10,LandGut GmbH,Joghurt,Milchprodukte,554,0.73,404.42,6,Nein
PO-031306,2024-01-10,BioHarvest GmbH,Joghurt,Milchprodukte,603,0.76,458.28,2,Nein
PO-017910,2024-01-10,NordFood GmbH,TK-Pommes,Tiefkühlprodukte,920,1.96,1803.2,5,Nein
PO-001298,2024-01-10,FreshTrade GmbH,Rindfleisch,Fleisch,821,10.45,8579.45,6,Nein
PO-048828,2024-01-10,LandGut GmbH,Käse,Milchprodukte,450,5.5,2475.0,5,Nein
PO-010296,2024-01-10,LandGut GmbH,Kartoffeln,Obst & Gemüse,494,0.79,390.26,8,Nein
PO-012053,2024-01-10,GreenFields GmbH,Käse,Milchprodukte,499,5.08,2534.92,7,Nein
PO-033655,2024-01-10,GreenFields GmbH,TK-Gemüse,Tiefkühlprodukte,45,2.41,108.45,7,Nein
PO-003239,2024-01-10,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,995,0.97,965.15,4,Nein
PO-044458,2024-01-10,AgroFresh GmbH,Tomaten,Obst & Gemüse,64,2.19,140.16,4,Nein
PO-019791,2024-01-10,NordFood GmbH,Reis,Getreide,25,1.67,41.75,4,Nein
PO-013942,2024-01-10,GreenFields GmbH,TK-Gemüse,Tiefkühlprodukte,407,2.35,956.45,9,Nein
PO-020551,2024-01-10,GreenFields GmbH,TK-Pommes,Tiefkühlprodukte,784,1.87,1466.08,5,Nein
PO-020612,2024-01-10,GreenFields GmbH,Rindfleisch,Fleisch,238,11.24,2675.12,8,Nein
PO-021049,2024-01-10,LandGut GmbH,Reis,Getreide,152,1.61,244.72,7,Nein
PO-013329,2024-01-10,NordFood GmbH,Mehl,Getreide,228,0.79,180.12,5,Nein
PO-028740,2024-01-10,EuroFoods GmbH,Käse,Milchprodukte,720,5.56,4003.2,3,Nein
PO-002828,2024-01-10,FoodSupply GmbH,TK-Beeren,Tiefkühlprodukte,922,4.72,4351.84,4,Nein
PO-012886,2024-01-10,AgroFresh GmbH,Käse,Milchprodukte,44,5.51,242.44,1,Nein
PO-048742,2024-01-10,BioHarvest GmbH,Nudeln,Getreide,669,1.21,809.49,2,Nein
PO-022530,2024-01-10,FreshTrade GmbH,Putenfleisch,Fleisch,378,7.19,2717.82,4,Nein
PO-022620,2024-01-10,FreshTrade GmbH,Reis,Getreide,759,1.71,1297.89,6,Nein
PO-033703,2024-01-10,AgroFresh GmbH,TK-Pommes,Tiefkühlprodukte,611,2.09,1276.99,1,Nein
PO-034149,2024-01-10,AgroFresh GmbH,Bananen,Obst & Gemüse,760,1.25,950.0,3,Nein
PO-025558,2024-01-10,NordFood GmbH,Putenfleisch,Fleisch,650,7.48,4862.0,6,Nein
PO-036173,2024-01-10,GreenFields GmbH,Butter,Milchprodukte,92,2.08,191.36,6,Nein
PO-005380,2024-01-10,AgroFresh GmbH,TK-Pommes,Tiefkühlprodukte,515,2.2,1133.0,2,Nein
PO-036022,2024-01-10,LandGut GmbH,Bananen,Obst & Gemüse,424,1.0,424.0,6,Nein
PO-008343,2024-01-10,FoodSupply GmbH,Reis,Getreide,248,1.94,481.12,1,Nein
PO-004723,2024-01-10,AgroFresh GmbH,Käse,Milchprodukte,237,6.04,1431.48,3,Nein
PO-008878,2024-01-10,LandGut GmbH,Tomaten,Obst & Gemüse,849,1.78,1511.22,8,Nein
PO-008956,2024-01-10,EuroFoods GmbH,Butter,Milchprodukte,981,2.3,2256.3,8,Nein
PO-005186,2024-01-10,BioHarvest GmbH,Tomaten,Obst & Gemüse,421,2.17,913.57,3,Nein
PO-037929,2024-01-10,LandGut GmbH,Bananen,Obst & Gemüse,83,1.2,99.6,7,Nein
PO-036951,2024-01-10,LandGut GmbH,Rindfleisch,Fleisch,180,10.38,1868.4,4,Nein
PO-006867,2024-01-10,FreshTrade GmbH,Kartoffeln,Obst & Gemüse,545,0.84,457.8,7,Nein
PO-037533,2024-01-10,AgroFresh GmbH,TK-Beeren,Tiefkühlprodukte,30,4.48,134.4,2,Nein
PO-037819,2024-01-10,LandGut GmbH,Haferflocken,Getreide,472,1.22,575.84,10,Nein
PO-001769,2024-01-11,FoodSupply GmbH,TK-Pommes,Tiefkühlprodukte,618,2.07,1279.26,4,Nein
PO-045642,2024-01-11,NordFood GmbH,TK-Gemüse,Tiefkühlprodukte,95,2.48,235.6,4,Nein
PO-015556,2024-01-11,EuroFoods GmbH,Hähnchen,Fleisch,42,6.24,262.08,6,Nein
PO-041157,2024-01-11,AgroFresh GmbH,Milch,Milchprodukte,185,1.01,186.85,2,Nein
PO-032467,2024-01-11,BioHarvest GmbH,TK-Pommes,Tiefkühlprodukte,930,2.16,2008.8,3,Nein
PO-013056,2024-01-11,FreshTrade GmbH,Milch,Milchprodukte,787,0.91,716.17,5,Nein
PO-032439,2024-01-11,GreenFields GmbH,Joghurt,Milchprodukte,861,0.67,576.87,6,Nein
PO-031462,2024-01-11,NordFood GmbH,Karotten,Obst & Gemüse,30,1.07,32.1,6,Nein
PO-039188,2024-01-11,NordFood GmbH,Putenfleisch,Fleisch,909,6.6,5999.4,4,Nein
PO-012969,2024-01-11,AgroFresh GmbH,TK-Gemüse,Tiefkühlprodukte,579,2.44,1412.76,4,Nein
PO-034350,2024-01-11,BioHarvest GmbH,Äpfel,Obst & Gemüse,942,1.52,1431.84,1,Nein
PO-037867,2024-01-11,FreshTrade GmbH,Rindfleisch,Fleisch,563,10.88,6125.44,3,Nein
PO-016574,2024-01-11,FoodSupply GmbH,Putenfleisch,Fleisch,547,7.73,4228.31,5,Nein
PO-037219,2024-01-11,BioHarvest GmbH,Kartoffeln,Obst & Gemüse,221,1.06,234.26,3,Nein
PO-011655,2024-01-11,FoodSupply GmbH,Bananen,Obst & Gemüse,927,1.25,1158.75,4,Nein
PO-045205,2024-01-11,NordFood GmbH,Putenfleisch,Fleisch,799,7.44,5944.56,3,Nein
PO-025585,2024-01-11,LandGut GmbH,Nudeln,Getreide,126,1.02,128.52,7,Nein
PO-005922,2024-01-11,LandGut GmbH,Milch,Milchprodukte,811,0.85,689.35,9,Nein
PO-045173,2024-01-11,GreenFields GmbH,Joghurt,Milchprodukte,866,0.7,606.2,6,Ja
PO-001443,2024-01-11,FoodSupply GmbH,Kartoffeln,Obst & Gemüse,724,0.98,709.52,2,Nein
PO-026521,2024-01-11,EuroFoods GmbH,Bananen,Obst & Gemüse,613,1.23,753.99,6,Nein
PO-017024,2024-01-11,LandGut GmbH,Tomaten,Obst & Gemüse,259,1.94,502.46,8,Nein
PO-031981,2024-01-11,GreenFields GmbH,Putenfleisch,Fleisch,744,6.56,4880.64,4,Nein
PO-048578,2024-01-11,BioHarvest GmbH,TK-Gemüse,Tiefkühlprodukte,435,2.77,1204.95,3,Ja
PO-013928,2024-01-11,FoodSupply GmbH,Karotten,Obst & Gemüse,501,1.17,586.17,2,Nein
